** CONVERTED FROM C:\Users\sharo\Desktop\moviesExperiment_230121\yh.edf using edfapi 3.1 Win32 Apr 23 2018 on Tue Jan 26 14:32:24 2021
** DATE: Tue Jan 26 11:55:03 2021
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.15 Jan 24 2018
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BFA38
** CAMERA_CONFIG: BFA38200.SCD
**

MSG	2410062 RECCFG CR 500 2 1 LR
MSG	2410062 ELCLCFG RBTABLER
MSG	2410062 GAZE_COORDS 0.00 0.00 1920.00 1080.00
MSG	2410062 THRESHOLDS L 104 209  R 135 235
MSG	2410062 ELCL_WINDOW_SIZES 160 160 192 192
MSG	2410062 CAMERA_LENS_FOCAL_LENGTH 17.00 
MSG	2410062 PUPIL_DATA_TYPE RAW_AUTOSLIP
MSG	2410062 ELCL_PROC ELLIPSE  (5)
MSG	2410062 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2410063 !MODE RECORD CR 500 2 1 LR
START	2410064 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	DIAMETER
EVENTS	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	RATE	 500.00	TRACKING	CR	FILTER	2	INPUT
2410064	   .	   .	    0.0	   .	   .	    0.0	32768.0	.....
SSACC L  2410066
SSACC R  2410066
SBLINK L 2410066
SBLINK R 2410066
2410462	 1090.0	  280.3	 1568.0	 1122.4	  242.9	 1978.0	32768.0	.....
2410464	 1085.1	  279.0	 1565.0	 1121.6	  240.7	 1977.0	32768.0	.....
2410466	 1084.5	  278.0	 1563.0	 1121.3	  239.7	 1976.0	32768.0	.....
2410468	 1084.3	  277.1	 1561.0	 1121.4	  238.8	 1974.0	32768.0	.....
2410470	 1085.7	  277.8	 1561.0	 1120.9	  238.0	 1972.0	32768.0	.....
2410472	 1090.5	  281.2	 1560.0	 1119.9	  237.5	 1970.0	32768.0	.....
2410474	 1095.7	  283.8	 1560.0	 1119.2	  237.2	 1967.0	32768.0	.....
2410476	 1101.3	  285.6	 1559.0	 1118.8	  235.2	 1964.0	32768.0	.....
2410478	 1106.8	  287.5	 1558.0	 1118.4	  233.3	 1961.0	32768.0	.....
2410480	 1108.3	  289.2	 1557.0	 1117.6	  231.3	 1959.0	32768.0	.....
2410482	 1110.1	  290.9	 1555.0	 1115.3	  229.3	 1956.0	32768.0	.....
2410484	 1111.5	  292.3	 1553.0	 1113.3	  227.7	 1954.0	32768.0	.....
2410486	 1111.7	  293.7	 1551.0	 1111.5	  226.5	 1953.0	32768.0	.....
2410488	 1111.6	  295.6	 1549.0	 1109.7	  225.7	 1951.0	32768.0	.....
2410490	 1111.7	  297.5	 1548.0	 1108.3	  227.7	 1951.0	32768.0	.....
2410492	 1111.8	  298.6	 1546.0	 1110.5	  230.0	 1950.0	32768.0	.....
2410494	 1112.3	  298.7	 1545.0	 1113.1	  232.2	 1950.0	32768.0	.....
2410496	 1113.0	  298.7	 1543.0	 1117.1	  234.3	 1949.0	32768.0	.....
